Vendor,Bid Amount,CONT_ID,LEV2_OFFICE_NBR,DESC1,C_O_NBR,CD_DESC,APPR_DT,C_O_AMT,CHNG_DESC,C_O_T
"MAYS CONSTRUCTION SPECIALTIES  -  A JOINT VENTURE, LLP","$4,867,005.55",C17361,3,SH 141 UNAWEEP CANYON OVERLAY,002,Contract Modification Order,20110615,-$78.80,Substitute ABC (Class 6) for ABC (Class 1) CMO # 2,CO
"MAYS CONSTRUCTION SPECIALTIES  -  A JOINT VENTURE, LLP","$4,867,005.55",C17361,3,SH 141 UNAWEEP CANYON OVERLAY,003,Modifications With No CMO/MCR Required,20110614,-$1.00,Overweight Load Price Reduction,00
"MAYS CONSTRUCTION SPECIALTIES  -  A JOINT VENTURE, LLP","$4,867,005.55",C17361,3,SH 141 UNAWEEP CANYON OVERLAY,006,Minor Contract Revision,20110812,$0.00,Addition of Grinding and Texturing Concrete - MCR/CMO # 6,MR
"MAYS CONSTRUCTION SPECIALTIES  -  A JOINT VENTURE, LLP","$4,867,005.55",C17361,3,SH 141 UNAWEEP CANYON OVERLAY,007,Minor Contract Revision,20110812,$0.00,Addition of Bridge Expansion Cleaning & Cover Plates MCR # 7,MR
"MAYS CONSTRUCTION SPECIALTIES  -  A JOINT VENTURE, LLP","$4,867,005.55",C17361,3,SH 141 UNAWEEP CANYON OVERLAY,008,Contract Modification Order,20110909,"$147,857.50",Project Extension Type II: Added work US 50 CMO # 8,CO
INTERFACE COMMUNICATIONS COMPANY,"$311,825.43",C17366,3,US40Z-RANNEY STREET INT IMPROV,001,Plan Force Account,20100203,"$63,200.00",Plan Force Account,FA
INTERFACE COMMUNICATIONS COMPANY,"$311,825.43",C17366,3,US40Z-RANNEY STREET INT IMPROV,002,Minor Contract Revision,20100621,$0.00,CMO #2 - Revised Concrete Items,MR
INTERFACE COMMUNICATIONS COMPANY,"$311,825.43",C17366,3,US40Z-RANNEY STREET INT IMPROV,004,Minor Contract Revision,20100622,$0.00,CMO #4 - Additional Concrete for 6 inch Sidewalk,MR
INTERFACE COMMUNICATIONS COMPANY,"$311,825.43",C17366,3,US40Z-RANNEY STREET INT IMPROV,003,Minor Contract Revision,20100621,$0.00,CMO#3 - Unforseen Subsurface Conditions,MR
LAFARGE NORTH AMERICA INC.,"$6,051,601.78",C17391,2,I25 - TRINIDAD NORTH,002,Minor Contract Revision,20100630,$0.00,HMA Pavement Roadway Smoothness (High Speed Profiler),MR
LAFARGE NORTH AMERICA INC.,"$6,051,601.78",C17391,2,I25 - TRINIDAD NORTH,003,Minor Contract Revision,20100630,$0.00,Full Depth Patching,MR
LAFARGE NORTH AMERICA INC.,"$6,051,601.78",C17391,2,I25 - TRINIDAD NORTH,001,Plan Force Account,20100210,"$1,137,606.37",Plan Force Account,FA
LAFARGE NORTH AMERICA INC.,"$6,051,601.78",C17391,2,I25 - TRINIDAD NORTH,004,Minor Contract Revision,20100810,$0.00,Bituminous Slope and Ditch Paving (Asphalt),MR
"YENTER COMPANIES, INC.","$260,358.25",C17393R,1,US 40 RETAINING WALL REPAIR,001,Plan Force Account,20110810,"$18,200.00",Plan Force Account,FA
"YENTER COMPANIES, INC.","$260,358.25",C17393R,1,US 40 RETAINING WALL REPAIR,002,Minor Contract Revision,20111020,$0.00,Minor Contract Revisions Line Items 1 and 2,MR
"HAMON INFRASTRUCTURE, INC.","$1,084,000.00",C17395,6,R6 CRITICAL STRUCTURAL REPAIR,005,Contract Modification Order,20101213,"$74,000.00",Temporary Bridge Deck Quantity Increase,CO
"HAMON INFRASTRUCTURE, INC.","$1,084,000.00",C17395,6,R6 CRITICAL STRUCTURAL REPAIR,008,Minor Contract Revision,20110531,$0.00,Addition of language to CMO #007,MR
"HAMON INFRASTRUCTURE, INC.","$1,084,000.00",C17395,6,R6 CRITICAL STRUCTURAL REPAIR,004,Minor Contract Revision,20101005,$0.00,Asphalt Taper Installation and Removal,MR
"HAMON INFRASTRUCTURE, INC.","$1,084,000.00",C17395,6,R6 CRITICAL STRUCTURAL REPAIR,003,Minor Contract Revision,20101005,$0.00,UTC Hours,MR
"HAMON INFRASTRUCTURE, INC.","$1,084,000.00",C17395,6,R6 CRITICAL STRUCTURAL REPAIR,002,Minor Contract Revision,20100409,$0.00,Dewatering Lakewood Gulch Culvert at US-6,MR
"HAMON INFRASTRUCTURE, INC.","$1,084,000.00",C17395,6,R6 CRITICAL STRUCTURAL REPAIR,006,Minor Contract Revision,20101209,$0.00,Asphalt taper pavement and removal,MR
"HAMON INFRASTRUCTURE, INC.","$1,084,000.00",C17395,6,R6 CRITICAL STRUCTURAL REPAIR,007,Minor Contract Revision,20110120,$0.00,Striping F/A,MR
"PREMIER PAVING, INC.","$2,340,714.85",C17407,4,SH119 RESURFACING: JAY RD TO H,005,Modifications With No CMO/MCR Required,20100604,$150.00,Failure to preform traffic control,00
"PREMIER PAVING, INC.","$2,340,714.85",C17407,4,SH119 RESURFACING: JAY RD TO H,004,Minor Contract Revision,20100604,$0.00,APRIL MCR's,MR
"PREMIER PAVING, INC.","$2,340,714.85",C17407,4,SH119 RESURFACING: JAY RD TO H,007,Modifications With No CMO/MCR Required,20101214,-$320.00,Overweight Trucks,00
"PREMIER PAVING, INC.","$2,340,714.85",C17407,4,SH119 RESURFACING: JAY RD TO H,003,Minor Contract Revision,20100604,$0.00,JanMCR's,MR
"PREMIER PAVING, INC.","$2,340,714.85",C17407,4,SH119 RESURFACING: JAY RD TO H,006,Modifications With No CMO/MCR Required,20100604,"$6,600.00",J Leyva Trucking Lien,00
"PREMIER PAVING, INC.","$2,340,714.85",C17407,4,SH119 RESURFACING: JAY RD TO H,009,Modifications With No CMO/MCR Required,20110308,"-$5,133.19",OJT Penalty,00
"PREMIER PAVING, INC.","$2,340,714.85",C17407,4,SH119 RESURFACING: JAY RD TO H,008,Minor Contract Revision,20110303,$0.00,Administrative Compensation - Herbicide,MR
"ARROW ELECTRIC SERVICE, INC.","$415,249.90",C17409,2,SH45 & GOODNIGHT INTERSECTION IMPROVEMENTS,002,Minor Contract Revision,20100902,$0.00,IRRIGATION AND LANDSCAPE,MR
"ARROW ELECTRIC SERVICE, INC.","$415,249.90",C17409,2,SH45 & GOODNIGHT INTERSECTION IMPROVEMENTS,001,Plan Force Account,20100505,"$71,300.00",Plan Force Account,FA
TONY J. BELTRAMO AND SONS INCORPORATED,"$432,535.05",C17410,2,SH50B & BONFORTE INTER. IMPROV,004,Minor Contract Revision,20101025,$0.00,Landscaping Work - Obstructions,MR
TONY J. BELTRAMO AND SONS INCORPORATED,"$432,535.05",C17410,2,SH50B & BONFORTE INTER. IMPROV,002,Minor Contract Revision,20100922,$0.00,FRONTAGE RD WATER LINE VAVLE-LOWERING,MR
TONY J. BELTRAMO AND SONS INCORPORATED,"$432,535.05",C17410,2,SH50B & BONFORTE INTER. IMPROV,003,Minor Contract Revision,20100922,$0.00,Temporary Marking,MR
TONY J. BELTRAMO AND SONS INCORPORATED,"$432,535.05",C17410,2,SH50B & BONFORTE INTER. IMPROV,001,Plan Force Account,20100630,"$21,050.00",Plan Force Account,FA
TONY J. BELTRAMO AND SONS INCORPORATED,"$432,535.05",C17410,2,SH50B & BONFORTE INTER. IMPROV,005,Minor Contract Revision,20101117,-$571.71,HMA Material Disincentive,MR
"JALISCO INTERNATIONAL, INC.","$262,114.25",C17416,6,R6 BRIDGE FORM REMOVAL ON I-25,002,Contract Modification Order,20110105,$0.00,Reset Fence and Temporary Gate,CO
"JALISCO INTERNATIONAL, INC.","$262,114.25",C17416,6,R6 BRIDGE FORM REMOVAL ON I-25,003,Contract Modification Order,20110105,$0.00,"Inlet Protection, Silt Fence, and Stabilized Construction",CO
"HAMON INFRASTRUCTURE, INC.","$2,333,728.50",C17437,6,SH 83: E470 TO PEORIA - CONCRE,006,Contract Modification Order,20110318,$0.00,"Time extension for 6"" pavement replacement",CO
"HAMON INFRASTRUCTURE, INC.","$2,333,728.50",C17437,6,SH 83: E470 TO PEORIA - CONCRE,001,Plan Force Account,20100922,"$252,600.00",Plan Force Account,FA
"HAMON INFRASTRUCTURE, INC.","$2,333,728.50",C17437,6,SH 83: E470 TO PEORIA - CONCRE,007,Contract Modification Order,20110428,"$30,000.00",Added rev. of section 105 - Disputes and claims for contract,CO
"HAMON INFRASTRUCTURE, INC.","$2,333,728.50",C17437,6,SH 83: E470 TO PEORIA - CONCRE,003,Contract Modification Order,20110301,"$5,664.18","Extra Work-bridge repair, inlets",CO
"HAMON INFRASTRUCTURE, INC.","$2,333,728.50",C17437,6,SH 83: E470 TO PEORIA - CONCRE,004,Contract Modification Order,20110301,"$9,246.25",Injection grouting at Ramp F,CO
"HAMON INFRASTRUCTURE, INC.","$2,333,728.50",C17437,6,SH 83: E470 TO PEORIA - CONCRE,005,Contract Modification Order,20110311,"$9,232.29",Extra Work Soil Nail wall at RTD,CO
"HAMON INFRASTRUCTURE, INC.","$2,333,728.50",C17437,6,SH 83: E470 TO PEORIA - CONCRE,002,Contract Modification Order,20110215,"$55,480.05",Temporary bridge decking,CO
"HAMON INFRASTRUCTURE, INC.","$2,333,728.50",C17437,6,SH 83: E470 TO PEORIA - CONCRE,009,Contract Modification Order,20120208,"$16,000.00","VECP Change 0-4""expansion joint partial depth to full depth",CO
"HAMON INFRASTRUCTURE, INC.","$2,333,728.50",C17437,6,SH 83: E470 TO PEORIA - CONCRE,010,Contract Modification Order,20120208,"$23,830.00","Extra work - Wall repair, cover plates, concrete coating",CO
"HAMON INFRASTRUCTURE, INC.","$2,333,728.50",C17437,6,SH 83: E470 TO PEORIA - CONCRE,008,Contract Modification Order,20110512,"$1,992.50",Add Piezo (Electric) (Class 2),CO
"JIM NOBLE, INC","$305,702.00",C17442,4,SH 7 SAFETY IMP. S. OF ESTES P,002,Contract Modification Order,20110721,$0.00,Revise Project Special Provison Rev of Section 403 HMA,CO
"JIM NOBLE, INC","$305,702.00",C17442,4,SH 7 SAFETY IMP. S. OF ESTES P,003,Contract Modification Order,20110721,"$2,000.00",Subgrade Stabilization,CO
"JIM NOBLE, INC","$305,702.00",C17442,4,SH 7 SAFETY IMP. S. OF ESTES P,004,Contract Modification Order,20110928,"$55,000.00",Concrete Pipe Cover,CO
"JIM NOBLE, INC","$305,702.00",C17442,4,SH 7 SAFETY IMP. S. OF ESTES P,005,Contract Modification Order,20120313,"$41,882.00",Culvert Lining (48 Inch) (Special),CO
"JIM NOBLE, INC","$305,702.00",C17442,4,SH 7 SAFETY IMP. S. OF ESTES P,001,Plan Force Account,20110427,"$37,300.00",Plan Force Account,FA
"JIM NOBLE, INC","$305,702.00",C17442,4,SH 7 SAFETY IMP. S. OF ESTES P,006,Modifications With No CMO/MCR Required,20120516,"-$35,898.39",ISCO Lien,00
"JIM NOBLE, INC","$305,702.00",C17442,4,SH 7 SAFETY IMP. S. OF ESTES P,007,Contract Modification Order,20121023,"$40,057.36",Standby Time,CO
"Jacobs Investments Co.,  LLC dba Colorado Boring Co. LLC","$294,642.88",C17451,6,FY10 R-6 CONDUIT & FIBER,001,Plan Force Account,20100609,"$20,500.00",Plan Force Account,FA
ELAM CONSTRUCTION INCORPORATED,"$2,949,052.00",C17452,3,I-70 GLENWOOD EAST & WEST,003,Minor Contract Revision,20100622,"-$8,916.90",CO No. 3 MCR's for June 2010,MR
ELAM CONSTRUCTION INCORPORATED,"$2,949,052.00",C17452,3,I-70 GLENWOOD EAST & WEST,006,Contract Modification Order,20100916,"$206,904.00",CMO#6: Type II Project Termini Extension - Cantilever Repair,CO
ELAM CONSTRUCTION INCORPORATED,"$2,949,052.00",C17452,3,I-70 GLENWOOD EAST & WEST,004,Modifications With No CMO/MCR Required,20100622,-$440.00,CO No. 4 Overweight Load Price Reduction,00
ELAM CONSTRUCTION INCORPORATED,"$2,949,052.00",C17452,3,I-70 GLENWOOD EAST & WEST,002,Minor Contract Revision,20100622,$0.00,CO No. 2 MCR's for May 2010,MR
ELAM CONSTRUCTION INCORPORATED,"$2,949,052.00",C17452,3,I-70 GLENWOOD EAST & WEST,005,Minor Contract Revision,20100916,$0.00,CO No. 5 MCR's for July 2010,MR
"ALERT TRAFFIC CONTROL, INC.","$123,642.50",C17477,5,US 550 LOW BRIDGE (STR# O-05-AQ),001,Plan Force Account,20100707,"$113,250.00",Plan Force Account,FA
"ALERT TRAFFIC CONTROL, INC.","$123,642.50",C17477,5,US 550 LOW BRIDGE (STR# O-05-AQ),002,Minor Contract Revision,20101109,$0.00,CO#2 Additional Rip Rap cost,MR
VILLALOBOS CONCRETE INC,"$2,059,265.97",C17489,3,SH 82 GRAND AVENUE PAVING PHASE II,004,Contract Modification Order,20100517,"$39,267.10",CO-004 Phase I Sidewalk Revisions,CO
VILLALOBOS CONCRETE INC,"$2,059,265.97",C17489,3,SH 82 GRAND AVENUE PAVING PHASE II,002,Contract Modification Order,20100506,$447.30,C0-002 Revised Utility & Survey Plan Sheets,CO
VILLALOBOS CONCRETE INC,"$2,059,265.97",C17489,3,SH 82 GRAND AVENUE PAVING PHASE II,003,Minor Contract Revision,20100330,$0.00,CO-003 MCR Items March 2010,MR
VILLALOBOS CONCRETE INC,"$2,059,265.97",C17489,3,SH 82 GRAND AVENUE PAVING PHASE II,001,Plan Force Account,20100217,"$823,639.51",Plan Force Account,FA
VILLALOBOS CONCRETE INC,"$2,059,265.97",C17489,3,SH 82 GRAND AVENUE PAVING PHASE II,005,Contract Modification Order,20100519,"$47,772.01",CO-005 Phase II Sidewalk Revisions,CO
VILLALOBOS CONCRETE INC,"$2,059,265.97",C17489,3,SH 82 GRAND AVENUE PAVING PHASE II,008,Modifications With No CMO/MCR Required,20100610,"-$7,494.55",Price Reduction of Median Concrete at POST INDEPENDENT,00
VILLALOBOS CONCRETE INC,"$2,059,265.97",C17489,3,SH 82 GRAND AVENUE PAVING PHASE II,006,Minor Contract Revision,20100506,$0.00,CO-006 MCR Items April 2010,MR
"BRANNAN SAND AND GRAVEL, LLC","$3,046,312.28",C17495,4,SH 52 RESURFACING SH 119 TO SH 287,001,Plan Force Account,20110727,"$668,000.00",Plan Force Account,FA
"BRANNAN SAND AND GRAVEL, LLC","$3,046,312.28",C17495,4,SH 52 RESURFACING SH 119 TO SH 287,002,Minor Contract Revision,20111115,$0.00,Removal and Replacement of Guardrail (Type 3),MR
"BRANNAN SAND AND GRAVEL, LLC","$3,046,312.28",C17495,4,SH 52 RESURFACING SH 119 TO SH 287,003,Minor Contract Revision,20111115,$0.00,Embankment/Pavement Markings MCR's,MR
"BRANNAN SAND AND GRAVEL, LLC","$3,046,312.28",C17495,4,SH 52 RESURFACING SH 119 TO SH 287,004,Minor Contract Revision,20111116,$0.00,Riprap & Geotextile,MR
"BRANNAN SAND AND GRAVEL, LLC","$3,046,312.28",C17495,4,SH 52 RESURFACING SH 119 TO SH 287,005,Minor Contract Revision,20111122,$0.00,Traffic Control Device,MR
"BRANNAN SAND AND GRAVEL, LLC","$3,046,312.28",C17495,4,SH 52 RESURFACING SH 119 TO SH 287,006,Modifications With No CMO/MCR Required,20120109,$0.00,Potholing,00
"BRANNAN SAND AND GRAVEL, LLC","$3,046,312.28",C17495,4,SH 52 RESURFACING SH 119 TO SH 287,007,Minor Contract Revision,20120110,$0.00,MCRs,MR
"BRANNAN SAND AND GRAVEL, LLC","$3,046,312.28",C17495,4,SH 52 RESURFACING SH 119 TO SH 287,008,Modifications With No CMO/MCR Required,20120110,"-$1,000.00",HMA Profiling Fee,00
"BRANNAN SAND AND GRAVEL, LLC","$3,046,312.28",C17495,4,SH 52 RESURFACING SH 119 TO SH 287,009,Minor Contract Revision,20120327,$0.00,Clean Culvert Added Work,MR
COULSON EXCAVATING COMPANY INCORPORATED,"$436,930.00",C17498,4,US 287 NORTH OF BERTHOUD,001,Plan Force Account,20100210,"$97,577.00",Plan Force Account,FA
COULSON EXCAVATING COMPANY INCORPORATED,"$436,930.00",C17498,4,US 287 NORTH OF BERTHOUD,002,Contract Modification Order,20100826,"$1,800.00",Revision of the SWMP Plan,CO
"CONTRACT MANAGEMENT, INC. dba US ROADS","$303,303.00",C17518,2,SIGNAL UPGRADE AT SANTA FE AN,001,Plan Force Account,20100609,"$67,909.46",Plan Force Account,FA
"CONTRACT MANAGEMENT, INC. dba US ROADS","$303,303.00",C17518,2,SIGNAL UPGRADE AT SANTA FE AN,002,Minor Contract Revision,20100929,$0.00,"Mast Arm, Hold Pole, Type 13, Rem Struct, Detour, Flagging",MR
"CONTRACT MANAGEMENT, INC. dba US ROADS","$303,303.00",C17518,2,SIGNAL UPGRADE AT SANTA FE AN,003,Minor Contract Revision,20120418,$0.00,ADDITION OF CONTRACT TIME,MR
"MOUNTAIN CONSTRUCTORS, INC.","$543,250.87",C17523,6,SH7:YORK ST NEW SIGNAL,001,Plan Force Account,20100722,"$57,700.00",Plan Force Account,FA
"MOUNTAIN CONSTRUCTORS, INC.","$543,250.87",C17523,6,SH7:YORK ST NEW SIGNAL,002,Contract Modification Order,20101110,"$1,409.00",Revised Traffic signal / light pole,CO
NEW DESIGN CONSTRUCTION COMPANY,"$2,238,350.22",C17524,6,C-470 ACRES G TO I-25 MEDIAN CABLE RAIL,002,Minor Contract Revision,20110715,$0.00,Modify Access - Widen Driveway,MR
NEW DESIGN CONSTRUCTION COMPANY,"$2,238,350.22",C17524,6,C-470 ACRES G TO I-25 MEDIAN CABLE RAIL,003,Minor Contract Revision,20110714,$0.00,Add large scuppers in medain barrier on SH 85,MR
NEW DESIGN CONSTRUCTION COMPANY,"$2,238,350.22",C17524,6,C-470 ACRES G TO I-25 MEDIAN CABLE RAIL,001,Plan Force Account,20100714,"$145,000.00",Plan Force Account,FA
NEW DESIGN CONSTRUCTION COMPANY,"$2,238,350.22",C17524,6,C-470 ACRES G TO I-25 MEDIAN CABLE RAIL,004,Minor Contract Revision,20111007,$0.00,Added Detail to clarify Modify Inlet Bid Item,MR
NEW DESIGN CONSTRUCTION COMPANY,"$2,238,350.22",C17524,6,C-470 ACRES G TO I-25 MEDIAN CABLE RAIL,005,Minor Contract Revision,20121022,$0.00,Purchase of additional Silt Dikes,MR
ELAM CONSTRUCTION INCORPORATED,"$3,529,926.50",C17530,5,US 550 MOLAS PASS TO SILVERTON,003,Contract Modification Order,20101012,"$54,120.00",CO #3 - Urethane Injection Embankment Stabilization,CO
ELAM CONSTRUCTION INCORPORATED,"$3,529,926.50",C17530,5,US 550 MOLAS PASS TO SILVERTON,004,TIME EXTENSION,20101012,$0.00,CO #4 - Contract Time Extension,TE
ELAM CONSTRUCTION INCORPORATED,"$3,529,926.50",C17530,5,US 550 MOLAS PASS TO SILVERTON,001,Plan Force Account,20100421,"$869,208.00",Plan Force Account,FA
ELAM CONSTRUCTION INCORPORATED,"$3,529,926.50",C17530,5,US 550 MOLAS PASS TO SILVERTON,005,Modifications With No CMO/MCR Required,20100929,-$20.00,CO #5 - Overweight Truck Price Reduction,00
ELAM CONSTRUCTION INCORPORATED,"$3,529,926.50",C17530,5,US 550 MOLAS PASS TO SILVERTON,002,Minor Contract Revision,20100927,$0.00,"CO #2, MCRs 1 & 2 , Exploratory Excavation",MR
ZAK DIRT INCORPORATED,"$2,894,701.75",C17533,6,SH 287:BROOMFIELD TO LAFAYETTE,005,Minor Contract Revision,20101201,$0.00,Class A Filter Material with Geotextile Material,MR
ZAK DIRT INCORPORATED,"$2,894,701.75",C17533,6,SH 287:BROOMFIELD TO LAFAYETTE,003,Minor Contract Revision,20100907,$0.00,Concrete Patching (Special),MR
ZAK DIRT INCORPORATED,"$2,894,701.75",C17533,6,SH 287:BROOMFIELD TO LAFAYETTE,006,TIME EXTENSION,20110113,$0.00,Additional Contract Time,TE
ZAK DIRT INCORPORATED,"$2,894,701.75",C17533,6,SH 287:BROOMFIELD TO LAFAYETTE,001,Plan Force Account,20100519,"$209,400.00",Plan Force Account,FA
ZAK DIRT INCORPORATED,"$2,894,701.75",C17533,6,SH 287:BROOMFIELD TO LAFAYETTE,002,Minor Contract Revision,20100714,$0.00,Silt Fence,MR
ZAK DIRT INCORPORATED,"$2,894,701.75",C17533,6,SH 287:BROOMFIELD TO LAFAYETTE,004,Minor Contract Revision,20101108,$0.00,Preformed Plastic Pavement Marking (Type II)(Inlaid),MR
ZAK DIRT INCORPORATED,"$2,894,701.75",C17533,6,SH 287:BROOMFIELD TO LAFAYETTE,007,Minor Contract Revision,20110118,$0.00,Additional Items for Seeded Areas,MR
ZAK DIRT INCORPORATED,"$2,894,701.75",C17533,6,SH 287:BROOMFIELD TO LAFAYETTE,008,Subcontractor/Supplier Lien-SiteMgr only,20110705,"-$7,885.00",DKS Lien,CL
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,006,Contract Modification Order,20110428,"$2,255.00",Faster Signs,CO
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,013,Modifications With No CMO/MCR Required,20111003,$339.00,New items - Caisson Price Adjustments,00
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,014,Modifications With No CMO/MCR Required,20111003,$46.50,Added Item - Caisson Length,00
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,016,Minor Contract Revision,20130107,$0.00,Landscaping Rock,MR
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,017,Contract Modification Order,20130107,"-$3,240.15",Soil Preperation Amendments Special,CO
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,015,Minor Contract Revision,20111222,$0.00,Soil Retention Blanket Change,MR
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,002,Minor Contract Revision,20110428,$0.00,Project Cell phones,MR
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,001,Plan Force Account,20110120,"$873,430.00",Plan Force Account,FA
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,003,Contract Modification Order,20110428,"-$2,750.00",Temporary Marking Paint,CO
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,008,Contract Modification Order,20110817,$0.00,Xcel Time delays,CO
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,004,Contract Modification Order,20110506,"$51,739.62",Fiber Relocation,CO
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,005,Minor Contract Revision,20110506,$0.00,Duromaxx Pipe,MR
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,007,Contract Modification Order,20110817,"-$39,500.00",Shoring area 5 reduction,CO
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,009,Minor Contract Revision,20110817,$0.00,Thornton Accent Banding,MR
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,010,Minor Contract Revision,20110817,$0.00,Thornton Median Replacement,MR
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,011,Contract Modification Order,20110817,"$6,000.00",Temporary barrier fence,CO
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,012,Modifications With No CMO/MCR Required,20110920,-$450.00,Working Time Violation Payment Reduction,00
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,020,Minor Contract Revision,20130222,$0.00,Light standard access panel,MR
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,019,Minor Contract Revision,20130107,$0.00,THORNTON Letter reorientation,MR
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,021,Subcontractor/Supplier Lien-SiteMgr only,20130429,"-$84,374.40",UIS Lien (For Railing),CL
ZAK DIRT INCORPORATED,"$8,051,589.59",C17535,6,84TH AVE BRIDGE OVER I-25,018,Minor Contract Revision,20130107,$0.00,Lighting Center - added item to BE category,MR
LAWRENCE CONSTRUCTION COMPANY,"$7,996,860.67",C17537,6,I-70 BRIDGES OVER SAND CREEK,001,Plan Force Account,20110518,"$1,223,340.00",Plan Force Account,FA
LAWRENCE CONSTRUCTION COMPANY,"$7,996,860.67",C17537,6,I-70 BRIDGES OVER SAND CREEK,006,Minor Contract Revision,20121120,$0.00,Additional Mobilization,MR
LAWRENCE CONSTRUCTION COMPANY,"$7,996,860.67",C17537,6,I-70 BRIDGES OVER SAND CREEK,007,Minor Contract Revision,20121120,$0.00,Willow Cuttings,MR
LAWRENCE CONSTRUCTION COMPANY,"$7,996,860.67",C17537,6,I-70 BRIDGES OVER SAND CREEK,008,TIME EXTENSION,20121120,$0.00,Additional Days - Waterproofing Membrane,TE
